【  体育频道  】,#genre#
【  央视频道  】,#genre#
【  广东频道  】,#genre#
【  江苏频道  】,#genre#
西北_游戏风云_联通,http://171.118.153.0:8082/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://171.118.153.0:8085/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://175.152.138.55:6066/udp/239.93.0.136:5140
西北_游戏风云_联通,http://183.184.176.54:8085/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://183.185.102.13:8005/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://183.185.132.195:8004/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://183.185.173.17:8085/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://183.186.134.77:8085/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://183.188.23.228:6000/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://183.191.208.140:8084/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://183.191.247.159:8084/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://221.205.134.46:8085/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://221.205.200.8:8085/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://221.205.92.5:8085/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://221.205.94.83:8084/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://60.220.167.75:8085/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://60.220.167.76:8085/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://60.220.167.77:8083/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://60.223.72.32:8005/rtp/226.0.2.78:8536
西北_游戏风云_联通,http://61.240.37.114:8085/rtp/226.0.2.78:8536
西北_湖北_移动,http://120.224.7.90:809/hls/237/index.m3u8
西北_湖南|娄底综合_电信,http://119.39.242.52:1935/live/zonghe/playlist.m3u8
西北_湖南|湖南公共_电信,http://124.232.233.15:6610/000000001001/201600020007/1400.m3u8?m3u8_level=2
西北_湖南|湖南国际_电信,http://124.232.233.15:6610/000000001001/201600020001/1400.m3u8?m3u8_level=2
西北_湖南|湖南娱乐_电信,http://124.232.233.15:6610/000000001001/201600020004/1400.m3u8?m3u8_level=2
西北_湖南|湖南电视剧_电信,http://124.232.233.15:6610/000000001001/201600020006/1400.m3u8?m3u8_level=2
西北_湖南|湖南经视_电信,http://124.232.233.15:6610/000000001001/201600020002/1400.m3u8?m3u8_level=2
西北_湖南|湖南都市_电信,http://124.232.233.15:6610/000000001001/201600020003/1400.m3u8?m3u8_level=2
西北_湖南Ⅰ湘潭综合_电信,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
西北_湖南先锋乒羽720_电信,http://123.149.206.177:8800/rtp/239.16.20.69:10690
西北_湖南先锋乒羽720_电信,http://123.55.105.199:8888/rtp/239.16.20.69:10690
西北_湖南公共F_电信,http://118.250.108.154:8888/udp/239.76.245.123:1234
西北_湖南公共F_电信,http://118.254.159.110:8888/udp/239.76.245.123:1234
西北_湖南公共F_电信,http://118.254.159.80:8888/udp/239.76.245.123:1234
西北_湖南公共F_电信,http://118.254.201.65:8888/udp/239.76.245.123:1234
西北_湖南公共F_电信,http://118.254.203.236:8888/udp/239.76.245.123:1234
西北_湖南公共F_电信,http://124.230.56.143:55555/udp/239.76.245.123:1234
西北_湖南公共F_电信,http://222.241.144.110:8888/udp/239.76.245.123:1234
西北_湖南公共_电信,http://118.250.108.154:8888/udp/239.76.246.109:1234
西北_湖南公共_电信,http://118.250.108.154:8888/udp/239.76.252.123:9000
西北_湖南公共_电信,http://118.250.108.154:8888/udp/239.76.253.109:9000
西北_湖南公共_电信,http://118.254.159.110:8888/udp/239.76.246.109:1234
西北_湖南公共_电信,http://118.254.159.110:8888/udp/239.76.252.123:9000
西北_湖南公共_电信,http://118.254.159.110:8888/udp/239.76.253.109:9000
西北_湖南公共_电信,http://118.254.159.80:8888/udp/239.76.246.109:1234
西北_湖南公共_电信,http://118.254.159.80:8888/udp/239.76.252.123:9000
西北_湖南公共_电信,http://118.254.159.80:8888/udp/239.76.253.109:9000
西北_湖南公共_电信,http://118.254.201.65:8888/udp/239.76.246.109:1234
西北_湖南公共_电信,http://118.254.201.65:8888/udp/239.76.252.123:9000
西北_湖南公共_电信,http://118.254.201.65:8888/udp/239.76.253.109:9000
西北_湖南公共_电信,http://118.254.203.236:8888/udp/239.76.246.109:1234
西北_湖南公共_电信,http://118.254.203.236:8888/udp/239.76.252.123:9000
西北_湖南公共_电信,http://118.254.203.236:8888/udp/239.76.253.109:9000
西北_湖南公共_电信,http://124.230.56.143:55555/udp/239.76.246.109:1234
西北_湖南公共_电信,http://124.230.56.143:55555/udp/239.76.252.123:9000
西北_湖南公共_电信,http://124.230.56.143:55555/udp/239.76.253.109:9000
西北_湖南公共_电信,http://222.241.144.110:8888/udp/239.76.246.109:1234
西北_湖南公共_电信,http://222.241.144.110:8888/udp/239.76.252.123:9000
西北_湖南公共_电信,http://222.241.144.110:8888/udp/239.76.253.109:9000
西北_湖南国际F_电信,http://118.250.108.154:8888/udp/239.76.245.124:1234
西北_湖南国际F_电信,http://118.254.159.110:8888/udp/239.76.245.124:1234
西北_湖南国际F_电信,http://118.254.159.80:8888/udp/239.76.245.124:1234
西北_湖南国际F_电信,http://118.254.201.65:8888/udp/239.76.245.124:1234
西北_湖南国际F_电信,http://118.254.203.236:8888/udp/239.76.245.124:1234
西北_湖南国际F_电信,http://124.230.56.143:55555/udp/239.76.245.124:1234
西北_湖南国际F_电信,http://222.241.144.110:8888/udp/239.76.245.124:1234
西北_湖南国际_电信,http://118.250.108.154:8888/udp/239.76.246.102:1234
西北_湖南国际_电信,http://118.250.108.154:8888/udp/239.76.252.124:9000
西北_湖南国际_电信,http://118.250.108.154:8888/udp/239.76.253.102:9000
西北_湖南国际_电信,http://118.254.159.110:8888/udp/239.76.246.102:1234
西北_湖南国际_电信,http://118.254.159.110:8888/udp/239.76.252.124:9000
西北_湖南国际_电信,http://118.254.159.110:8888/udp/239.76.253.102:9000
西北_湖南国际_电信,http://118.254.159.80:8888/udp/239.76.246.102:1234
西北_湖南国际_电信,http://118.254.159.80:8888/udp/239.76.252.124:9000
西北_湖南国际_电信,http://118.254.159.80:8888/udp/239.76.253.102:9000
西北_湖南国际_电信,http://118.254.201.65:8888/udp/239.76.246.102:1234
西北_湖南国际_电信,http://118.254.201.65:8888/udp/239.76.252.124:9000
西北_湖南国际_电信,http://118.254.201.65:8888/udp/239.76.253.102:9000
西北_湖南国际_电信,http://118.254.203.236:8888/udp/239.76.246.102:1234
西北_湖南国际_电信,http://118.254.203.236:8888/udp/239.76.252.124:9000
西北_湖南国际_电信,http://118.254.203.236:8888/udp/239.76.253.102:9000
西北_湖南国际_电信,http://124.230.56.143:55555/udp/239.76.246.102:1234
西北_湖南国际_电信,http://124.230.56.143:55555/udp/239.76.252.124:9000
西北_湖南国际_电信,http://124.230.56.143:55555/udp/239.76.253.102:9000
西北_湖南国际_电信,http://222.241.144.110:8888/udp/239.76.246.102:1234
西北_湖南国际_电信,http://222.241.144.110:8888/udp/239.76.252.124:9000
西北_湖南国际_电信,http://222.241.144.110:8888/udp/239.76.253.102:9000
西北_湖南娱乐F_电信,http://118.250.108.154:8888/udp/239.76.245.121:1234
西北_湖南娱乐F_电信,http://118.254.159.110:8888/udp/239.76.245.121:1234
西北_湖南娱乐F_电信,http://118.254.159.80:8888/udp/239.76.245.121:1234
西北_湖南娱乐F_电信,http://118.254.201.65:8888/udp/239.76.245.121:1234
西北_湖南娱乐F_电信,http://118.254.203.236:8888/udp/239.76.245.121:1234
西北_湖南娱乐F_电信,http://124.230.56.143:55555/udp/239.76.245.121:1234
西北_湖南娱乐F_电信,http://222.241.144.110:8888/udp/239.76.245.121:1234
西北_湖南娱乐_电信,http://118.250.108.154:8888/udp/239.76.246.105:1234
西北_湖南娱乐_电信,http://118.250.108.154:8888/udp/239.76.252.121:9000
西北_湖南娱乐_电信,http://118.250.108.154:8888/udp/239.76.253.105:9000
西北_湖南娱乐_电信,http://118.254.159.110:8888/udp/239.76.246.105:1234
西北_湖南娱乐_电信,http://118.254.159.110:8888/udp/239.76.252.121:9000
西北_湖南娱乐_电信,http://118.254.159.110:8888/udp/239.76.253.105:9000
西北_湖南娱乐_电信,http://118.254.159.80:8888/udp/239.76.246.105:1234
西北_湖南娱乐_电信,http://118.254.159.80:8888/udp/239.76.252.121:9000
西北_湖南娱乐_电信,http://118.254.159.80:8888/udp/239.76.253.105:9000
西北_湖南娱乐_电信,http://118.254.201.65:8888/udp/239.76.246.105:1234
西北_湖南娱乐_电信,http://118.254.201.65:8888/udp/239.76.252.121:9000
西北_湖南娱乐_电信,http://118.254.201.65:8888/udp/239.76.253.105:9000
西北_湖南娱乐_电信,http://118.254.203.236:8888/udp/239.76.246.105:1234
西北_湖南娱乐_电信,http://118.254.203.236:8888/udp/239.76.252.121:9000
西北_湖南娱乐_电信,http://118.254.203.236:8888/udp/239.76.253.105:9000
西北_湖南娱乐_电信,http://124.230.56.143:55555/udp/239.76.246.105:1234
西北_湖南娱乐_电信,http://124.230.56.143:55555/udp/239.76.252.121:9000
西北_湖南娱乐_电信,http://124.230.56.143:55555/udp/239.76.253.105:9000
西北_湖南娱乐_电信,http://222.241.144.110:8888/udp/239.76.246.105:1234
西北_湖南娱乐_电信,http://222.241.144.110:8888/udp/239.76.252.121:9000
西北_湖南娱乐_电信,http://222.241.144.110:8888/udp/239.76.253.105:9000
西北_湖南快乐垂钓_电信,http://123.149.206.177:8800/rtp/239.16.20.67:10670
西北_湖南快乐垂钓_电信,http://123.55.105.199:8888/rtp/239.16.20.67:10670
西北_湖南教育_电信,http://118.250.108.154:8888/udp/239.76.245.233:1234
西北_湖南教育_电信,http://118.250.108.154:8888/udp/239.76.252.233:9000
西北_湖南教育_电信,http://118.254.159.110:8888/udp/239.76.245.233:1234
西北_湖南教育_电信,http://118.254.159.110:8888/udp/239.76.252.233:9000
西北_湖南教育_电信,http://118.254.159.80:8888/udp/239.76.245.233:1234
西北_湖南教育_电信,http://118.254.159.80:8888/udp/239.76.252.233:9000
西北_湖南教育_电信,http://118.254.201.65:8888/udp/239.76.245.233:1234
西北_湖南教育_电信,http://118.254.201.65:8888/udp/239.76.252.233:9000
西北_湖南教育_电信,http://118.254.203.236:8888/udp/239.76.245.233:1234
西北_湖南教育_电信,http://118.254.203.236:8888/udp/239.76.252.233:9000
西北_湖南教育_电信,http://124.230.56.143:55555/udp/239.76.245.233:1234
西北_湖南教育_电信,http://124.230.56.143:55555/udp/239.76.252.233:9000
西北_湖南教育_电信,http://222.241.144.110:8888/udp/239.76.245.233:1234
西北_湖南教育_电信,http://222.241.144.110:8888/udp/239.76.252.233:9000
西北_湖南电视剧F_电信,http://118.250.108.154:8888/udp/239.76.245.118:1234
西北_湖南电视剧F_电信,http://118.254.159.110:8888/udp/239.76.245.118:1234
西北_湖南电视剧F_电信,http://118.254.159.80:8888/udp/239.76.245.118:1234
西北_湖南电视剧F_电信,http://118.254.201.65:8888/udp/239.76.245.118:1234
西北_湖南电视剧F_电信,http://118.254.203.236:8888/udp/239.76.245.118:1234
西北_湖南电视剧F_电信,http://124.230.56.143:55555/udp/239.76.245.118:1234
西北_湖南电视剧F_电信,http://222.241.144.110:8888/udp/239.76.245.118:1234
西北_湖南电视剧_电信,http://118.250.108.154:8888/udp/239.76.246.108:1234
西北_湖南电视剧_电信,http://118.250.108.154:8888/udp/239.76.252.118:9000
西北_湖南电视剧_电信,http://118.250.108.154:8888/udp/239.76.253.108:9000
西北_湖南电视剧_电信,http://118.254.159.110:8888/udp/239.76.246.108:1234
西北_湖南电视剧_电信,http://118.254.159.110:8888/udp/239.76.252.118:9000
西北_湖南电视剧_电信,http://118.254.159.110:8888/udp/239.76.253.108:9000
西北_湖南电视剧_电信,http://118.254.159.80:8888/udp/239.76.246.108:1234
西北_湖南电视剧_电信,http://118.254.159.80:8888/udp/239.76.252.118:9000
西北_湖南电视剧_电信,http://118.254.159.80:8888/udp/239.76.253.108:9000
西北_湖南电视剧_电信,http://118.254.201.65:8888/udp/239.76.246.108:1234
西北_湖南电视剧_电信,http://118.254.201.65:8888/udp/239.76.252.118:9000
西北_湖南电视剧_电信,http://118.254.201.65:8888/udp/239.76.253.108:9000
西北_湖南电视剧_电信,http://118.254.203.236:8888/udp/239.76.246.108:1234
西北_湖南电视剧_电信,http://118.254.203.236:8888/udp/239.76.252.118:9000
西北_湖南电视剧_电信,http://118.254.203.236:8888/udp/239.76.253.108:9000
西北_湖南电视剧_电信,http://124.230.56.143:55555/udp/239.76.246.108:1234
西北_湖南电视剧_电信,http://124.230.56.143:55555/udp/239.76.252.118:9000
西北_湖南电视剧_电信,http://124.230.56.143:55555/udp/239.76.253.108:9000
西北_湖南电视剧_电信,http://222.241.144.110:8888/udp/239.76.246.108:1234
西北_湖南电视剧_电信,http://222.241.144.110:8888/udp/239.76.252.118:9000
西北_湖南电视剧_电信,http://222.241.144.110:8888/udp/239.76.253.108:9000
西北_湖南经视F_电信,http://118.250.108.154:8888/udp/239.76.245.116:1234
西北_湖南经视F_电信,http://118.254.159.110:8888/udp/239.76.245.116:1234
西北_湖南经视F_电信,http://118.254.159.80:8888/udp/239.76.245.116:1234
西北_湖南经视F_电信,http://118.254.201.65:8888/udp/239.76.245.116:1234
西北_湖南经视F_电信,http://118.254.203.236:8888/udp/239.76.245.116:1234
西北_湖南经视F_电信,http://124.230.56.143:55555/udp/239.76.245.116:1234
西北_湖南经视F_电信,http://222.241.144.110:8888/udp/239.76.245.116:1234
西北_湖南经视_电信,http://118.250.108.154:8888/udp/239.76.246.103:1234
西北_湖南经视_电信,http://118.250.108.154:8888/udp/239.76.252.116:9000
西北_湖南经视_电信,http://118.250.108.154:8888/udp/239.76.253.103:9000
西北_湖南经视_电信,http://118.254.159.110:8888/udp/239.76.246.103:1234
西北_湖南经视_电信,http://118.254.159.110:8888/udp/239.76.252.116:9000
西北_湖南经视_电信,http://118.254.159.110:8888/udp/239.76.253.103:9000
西北_湖南经视_电信,http://118.254.159.80:8888/udp/239.76.246.103:1234
西北_湖南经视_电信,http://118.254.159.80:8888/udp/239.76.252.116:9000
西北_湖南经视_电信,http://118.254.159.80:8888/udp/239.76.253.103:9000
西北_湖南经视_电信,http://118.254.201.65:8888/udp/239.76.246.103:1234
西北_湖南经视_电信,http://118.254.201.65:8888/udp/239.76.252.116:9000
西北_湖南经视_电信,http://118.254.201.65:8888/udp/239.76.253.103:9000
西北_湖南经视_电信,http://118.254.203.236:8888/udp/239.76.246.103:1234
西北_湖南经视_电信,http://118.254.203.236:8888/udp/239.76.252.116:9000
西北_湖南经视_电信,http://118.254.203.236:8888/udp/239.76.253.103:9000
西北_湖南经视_电信,http://124.230.56.143:55555/udp/239.76.246.103:1234
西北_湖南经视_电信,http://124.230.56.143:55555/udp/239.76.252.116:9000
西北_湖南经视_电信,http://124.230.56.143:55555/udp/239.76.253.103:9000
西北_湖南经视_电信,http://222.241.144.110:8888/udp/239.76.246.103:1234
西北_湖南经视_电信,http://222.241.144.110:8888/udp/239.76.252.116:9000
西北_湖南经视_电信,http://222.241.144.110:8888/udp/239.76.253.103:9000
西北_湖南茶_电信,http://123.149.206.177:8800/rtp/239.16.20.68:10680
西北_湖南茶_电信,http://123.55.105.199:8888/rtp/239.16.20.68:10680
西北_湖南都市F_电信,http://118.250.108.154:8888/udp/239.76.245.117:1234
西北_湖南都市F_电信,http://118.254.159.110:8888/udp/239.76.245.117:1234
西北_湖南都市F_电信,http://118.254.159.80:8888/udp/239.76.245.117:1234
西北_湖南都市F_电信,http://118.254.201.65:8888/udp/239.76.245.117:1234
西北_湖南都市F_电信,http://118.254.203.236:8888/udp/239.76.245.117:1234
西北_湖南都市F_电信,http://124.230.56.143:55555/udp/239.76.245.117:1234
西北_湖南都市F_电信,http://222.241.144.110:8888/udp/239.76.245.117:1234
西北_湖南都市_电信,http://118.250.108.154:8888/udp/239.76.246.104:1234
西北_湖南都市_电信,http://118.250.108.154:8888/udp/239.76.252.117:9000
西北_湖南都市_电信,http://118.250.108.154:8888/udp/239.76.253.104:9000
西北_湖南都市_电信,http://118.254.159.110:8888/udp/239.76.246.104:1234
西北_湖南都市_电信,http://118.254.159.110:8888/udp/239.76.252.117:9000
西北_湖南都市_电信,http://118.254.159.110:8888/udp/239.76.253.104:9000
西北_湖南都市_电信,http://118.254.159.80:8888/udp/239.76.246.104:1234
西北_湖南都市_电信,http://118.254.159.80:8888/udp/239.76.252.117:9000
西北_湖南都市_电信,http://118.254.159.80:8888/udp/239.76.253.104:9000
西北_湖南都市_电信,http://118.254.201.65:8888/udp/239.76.246.104:1234
西北_湖南都市_电信,http://118.254.201.65:8888/udp/239.76.252.117:9000
西北_湖南都市_电信,http://118.254.201.65:8888/udp/239.76.253.104:9000
西北_湖南都市_电信,http://118.254.203.236:8888/udp/239.76.246.104:1234
西北_湖南都市_电信,http://118.254.203.236:8888/udp/239.76.252.117:9000
西北_湖南都市_电信,http://118.254.203.236:8888/udp/239.76.253.104:9000
西北_湖南都市_电信,http://124.230.56.143:55555/udp/239.76.246.104:1234
西北_湖南都市_电信,http://124.230.56.143:55555/udp/239.76.252.117:9000
西北_湖南都市_电信,http://124.230.56.143:55555/udp/239.76.253.104:9000
西北_湖南都市_电信,http://222.241.144.110:8888/udp/239.76.246.104:1234
西北_湖南都市_电信,http://222.241.144.110:8888/udp/239.76.252.117:9000
西北_湖南都市_电信,http://222.241.144.110:8888/udp/239.76.253.104:9000
西北_湖南金鹰纪实_电信,http://123.149.206.177:8800/rtp/239.16.20.153:11530
西北_湖南金鹰纪实_电信,http://123.55.105.199:8888/rtp/239.16.20.153:11530
西北_湖州公共_电信,http://115.226.42.225:8088/rtp/233.50.201.158:5140
西北_湖州公共_电信,http://115.239.23.192:8858/rtp/233.50.201.158:5140
西北_湖州公共_电信,http://125.126.196.197:9999/rtp/233.50.201.158:5140
西北_湖州公共_电信,http://183.133.104.64:8899/rtp/233.50.201.158:5140
西北_湖州公共_电信,http://183.141.197.192:58888/rtp/233.50.201.158:5140
西北_湖州公共_电信,http://183.142.58.169:8888/rtp/233.50.201.158:5140
西北_湖州公共_联通,http://101.67.127.179:8888/rtp/233.50.201.158:5140
西北_湘潭综合_电信,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
西北_湘西公共_电信,http://118.250.108.154:8888/udp/239.76.252.209:9000
西北_湘西公共_电信,http://118.250.108.154:8888/udp/239.76.252.210:9000
西北_湘西公共_电信,http://118.254.159.110:8888/udp/239.76.252.209:9000
西北_湘西公共_电信,http://118.254.159.110:8888/udp/239.76.252.210:9000
西北_湘西公共_电信,http://118.254.159.80:8888/udp/239.76.252.209:9000
西北_湘西公共_电信,http://118.254.159.80:8888/udp/239.76.252.210:9000
西北_湘西公共_电信,http://118.254.201.65:8888/udp/239.76.252.209:9000
西北_湘西公共_电信,http://118.254.201.65:8888/udp/239.76.252.210:9000
西北_湘西公共_电信,http://118.254.203.236:8888/udp/239.76.252.209:9000
西北_湘西公共_电信,http://118.254.203.236:8888/udp/239.76.252.210:9000
西北_湘西公共_电信,http://124.230.56.143:55555/udp/239.76.252.209:9000
西北_湘西公共_电信,http://124.230.56.143:55555/udp/239.76.252.210:9000
西北_湘西公共_电信,http://222.241.144.110:8888/udp/239.76.252.209:9000
西北_湘西公共_电信,http://222.241.144.110:8888/udp/239.76.252.210:9000
西北_湘西综合_电信,http://118.250.108.154:8888/udp/239.76.245.208:1234
西北_湘西综合_电信,http://118.250.108.154:8888/udp/239.76.245.209:1234
西北_湘西综合_电信,http://118.250.108.154:8888/udp/239.76.252.208:9000
西北_湘西综合_电信,http://118.254.159.110:8888/udp/239.76.245.208:1234
西北_湘西综合_电信,http://118.254.159.110:8888/udp/239.76.245.209:1234
西北_湘西综合_电信,http://118.254.159.110:8888/udp/239.76.252.208:9000
西北_湘西综合_电信,http://118.254.159.80:8888/udp/239.76.245.208:1234
西北_湘西综合_电信,http://118.254.159.80:8888/udp/239.76.245.209:1234
西北_湘西综合_电信,http://118.254.159.80:8888/udp/239.76.252.208:9000
西北_湘西综合_电信,http://118.254.201.65:8888/udp/239.76.245.208:1234
西北_湘西综合_电信,http://118.254.201.65:8888/udp/239.76.245.209:1234
西北_湘西综合_电信,http://118.254.201.65:8888/udp/239.76.252.208:9000
西北_湘西综合_电信,http://118.254.203.236:8888/udp/239.76.245.208:1234
西北_湘西综合_电信,http://118.254.203.236:8888/udp/239.76.245.209:1234
西北_湘西综合_电信,http://118.254.203.236:8888/udp/239.76.252.208:9000
西北_湘西综合_电信,http://124.230.56.143:55555/udp/239.76.245.208:1234
西北_湘西综合_电信,http://124.230.56.143:55555/udp/239.76.245.209:1234
西北_湘西综合_电信,http://124.230.56.143:55555/udp/239.76.252.208:9000
西北_湘西综合_电信,http://222.241.144.110:8888/udp/239.76.245.208:1234
西北_湘西综合_电信,http://222.241.144.110:8888/udp/239.76.245.209:1234
西北_湘西综合_电信,http://222.241.144.110:8888/udp/239.76.252.208:9000
西北_湾沚新闻综合_电信,http://114.100.195.107:4022/rtp/238.1.78.187:7368
西北_湾沚新闻综合_电信,http://117.66.231.30:2000/rtp/238.1.78.187:7368
西北_湾沚新闻综合_电信,http://183.164.47.117:4022/rtp/238.1.78.187:7368
西北_滁州公共_电信,http://114.100.195.107:4022/rtp/238.1.78.133:6936
西北_滁州公共_电信,http://117.66.231.30:2000/rtp/238.1.78.133:6936
西北_滁州公共_电信,http://183.164.47.117:4022/rtp/238.1.78.133:6936
西北_滁州新闻综合_电信,http://114.100.195.107:4022/rtp/238.1.78.132:6928
西北_滁州新闻综合_电信,http://117.66.231.30:2000/rtp/238.1.78.132:6928
西北_滁州新闻综合_电信,http://183.164.47.117:4022/rtp/238.1.78.132:6928
西北_滁州科教_电信,http://114.100.195.107:4022/rtp/238.1.78.134:6944
西北_滁州科教_电信,http://117.66.231.30:2000/rtp/238.1.78.134:6944
西北_滁州科教_电信,http://183.164.47.117:4022/rtp/238.1.78.134:6944
西北_滕州综合_电信,http://123.170.144.250:5000/udp/239.21.1.178:5002
西北_滕州综合_电信,http://144.255.21.21:8123/udp/239.21.1.178:5002
西北_滕州综合_电信,http://182.32.160.10:9997/udp/239.21.1.178:5002
西北_滨州公共_电信,http://123.170.144.250:5000/udp/239.21.1.119:5002
西北_滨州公共_电信,http://144.255.21.21:8123/udp/239.21.1.119:5002
西北_滨州公共_电信,http://182.32.160.10:9997/udp/239.21.1.119:5002
西北_滨州好生新闻_电信,http://123.170.144.250:5000/udp/239.21.1.238:5002
西北_滨州好生新闻_电信,http://144.255.21.21:8123/udp/239.21.1.238:5002
西北_滨州好生新闻_电信,http://182.32.160.10:9997/udp/239.21.1.238:5002
西北_滨州新闻_电信,http://123.170.144.250:5000/udp/239.21.1.118:5002
西北_滨州新闻_电信,http://144.255.21.21:8123/udp/239.21.1.118:5002
西北_滨州新闻_电信,http://182.32.160.10:9997/udp/239.21.1.118:5002
西北_漯河新闻综合_电信,http://123.149.206.177:8800/rtp/239.16.10.49:2000
西北_漯河新闻综合_电信,http://123.55.105.199:8888/rtp/239.16.10.49:2000
西北_漳州一套_电信,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
西北_漳浦综合_电信,http://220.161.87.62:8090/hls/0/index.m3u8
西北_潍坊1_电信,http://123.170.144.250:5000/udp/239.21.1.77:5002
西北_潍坊1_电信,http://144.255.21.21:8123/udp/239.21.1.77:5002
西北_潍坊1_电信,http://182.32.160.10:9997/udp/239.21.1.77:5002
西北_潍坊2_电信,http://123.170.144.250:5000/udp/239.21.1.78:5002
西北_潍坊2_电信,http://144.255.21.21:8123/udp/239.21.1.78:5002
西北_潍坊2_电信,http://182.32.160.10:9997/udp/239.21.1.78:5002
西北_潍坊寿光新闻_电信,http://123.170.144.250:5000/udp/239.21.1.180:5002
西北_潍坊寿光新闻_电信,http://144.255.21.21:8123/udp/239.21.1.180:5002
西北_潍坊寿光新闻_电信,http://182.32.160.10:9997/udp/239.21.1.180:5002
西北_潜山综合_电信,http://114.100.195.107:4022/rtp/238.1.78.192:7408
西北_潜山综合_电信,http://117.66.231.30:2000/rtp/238.1.78.192:7408
西北_潜山综合_电信,http://183.164.47.117:4022/rtp/238.1.78.192:7408
西北_潮州综合_电信,http://113.64.145.55:8081/hls/23/index.m3u8
西北_潮州综合_电信,http://113.64.145.91:8081/hls/23/index.m3u8
西北_潮州综合_电信,http://113.64.145.93:8081/hls/23/index.m3u8
西北_濉溪新闻_电信,http://114.100.195.107:4022/rtp/238.1.78.209:7544
西北_濉溪新闻_电信,http://117.66.231.30:2000/rtp/238.1.78.209:7544
西北_濉溪新闻_电信,http://183.164.47.117:4022/rtp/238.1.78.209:7544
西北_濮阳公共_电信,http://123.149.206.177:8800/rtp/239.16.20.184:11840
西北_濮阳公共_电信,http://123.55.105.199:8888/rtp/239.16.20.184:11840
西北_濮阳新闻综合_电信,http://123.149.206.177:8800/rtp/239.16.20.175:11750
西北_濮阳新闻综合_电信,http://123.55.105.199:8888/rtp/239.16.20.175:11750
西北_灵宝综合_电信,http://123.149.206.177:8800/rtp/239.16.20.59:10590
西北_灵宝综合_电信,http://123.55.105.199:8888/rtp/239.16.20.59:10590
西北_炫动卡视_移动,http://120.224.7.90:809/hls/245/index.m3u8
西北_烟台公共_电信,http://123.170.144.250:5000/udp/239.21.1.117:5002
西北_烟台公共_电信,http://144.255.21.21:8123/udp/239.21.1.117:5002
西北_烟台公共_电信,http://182.32.160.10:9997/udp/239.21.1.117:5002
西北_烟台新闻_电信,http://123.170.144.250:5000/udp/239.21.1.116:5002
西北_烟台新闻_电信,http://144.255.21.21:8123/udp/239.21.1.116:5002
西北_烟台新闻_电信,http://182.32.160.10:9997/udp/239.21.1.116:5002
西北_烟台经济_电信,http://123.170.144.250:5000/udp/239.21.1.205:5002
西北_烟台经济_电信,http://144.255.21.21:8123/udp/239.21.1.205:5002
西北_烟台经济_电信,http://182.32.160.10:9997/udp/239.21.1.205:5002
西北_烤串_电信,https://vd4.bdstatic.com/mda-mghj9b2mm83eqi0n/hd/cae_h264_nowatermark/1626616836910548710/mda-mghj9b2mm83eqi0n.mp4?auth_key=1674742586-0-0-477cefd95c561c3ada1b6eb7038bdc2d&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=0&logid=2786511413&vid=20669334664926225&abtest=all
西北_热门本地_电信,http://118.116.11.199:4022/udp/239.93.1.35:5140
西北_热门本地_电信,http://171.214.211.59:8888/udp/239.93.1.35:5140
西北_热门本地_电信,http://171.217.59.97:8888/udp/239.93.1.35:5140
西北_热门本地_联通,http://175.152.138.55:6066/udp/239.93.1.35:5140
西北_热门本地体验_电信,http://118.116.11.199:4022/udp/239.93.1.53:5140
西北_热门本地体验_电信,http://171.214.211.59:8888/udp/239.93.1.53:5140
西北_热门本地体验_电信,http://171.217.59.97:8888/udp/239.93.1.53:5140
西北_热门本地体验_联通,http://175.152.138.55:6066/udp/239.93.1.53:5140
西北_热门综艺_电信,http://118.116.11.199:4022/udp/239.93.0.151:5140
西北_热门综艺_电信,http://171.214.211.59:8888/udp/239.93.0.151:5140
西北_热门综艺_电信,http://171.217.59.97:8888/udp/239.93.0.151:5140
西北_热门综艺_联通,http://175.152.138.55:6066/udp/239.93.0.151:5140
西北_焦作公共_电信,http://123.149.206.177:8800/rtp/239.16.20.155:11550
西北_焦作公共_电信,http://123.55.105.199:8888/rtp/239.16.20.155:11550
西北_焦作教育_电信,http://123.149.206.177:8800/rtp/239.16.20.157:11570
西北_焦作教育_电信,http://123.55.105.199:8888/rtp/239.16.20.157:11570
